RankingTypeID,PointsTot_ForAllPlayerStats,SpikePerf,SpikePos,RecPos,RecPerf,PointsW_P,Libero,SpikeTot,RecTot,PlayedMatches,PlayedSet,SpikeWin_MatchWin,SpikeWin_MatchLose,BlockWin_MatchWin,BlockWin_MatchLose,ServeWin_MatchWin,ServeWin_MatchLose,RecEffPerc,RecWinPerc,ServeWinMatch,ServeWinSet,BlockWinSet,SpikerEff,SpikerPos,SpikerPerSet,PointsTot,MatchName,PointsPerMatch,PointsPerSet,PlayerSetData,PlayerMatchID,ChampionshipMatchID,ChampionshipID,TeamID,PlayerID,PlayedSets,Points,SideOut,ServeErr,ServeWin,ServeMinus,ServePlus,ServeHP,ServeEx,RecErr,RecWin,RecMinus,RecPlus,RecHP,RecEx,SpikeErr,SpikeWin,SpikeMinus,SpikePlus,SpikeHP,SpikeEx,BlockErr,BlockWin,BlockMinus,BlockPlus,BlockHP,BlockEx,PositionID,Captain,Number,Vote,Surname,Name,Team
0,15,34 %,43 %,63 %,34 %,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,2709,8,6,9,2,0,5,4,0,4,3,12,10,10,0,0,3,15,18,4,4,0,3,0,0,3,0,0,0,False,9,0,Crncevic,Aleksandra,天津渤海
0,38,50 %,57 %,.,.,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,2228,13,15,23,3,2,15,18,0,7,0,0,0,0,0,0,2,27,14,4,7,0,16,9,5,10,0,0,0,False,16,0,Elsie,Tetori,北京汽车
0,41,51 %,81 %,0 %,0 %,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,1890,8,14,27,1,2,17,8,0,5,1,0,0,0,0,0,2,35,8,20,3,0,4,4,0,2,0,0,0,False,10,0,Kelly,Murphy,上海光明优倍
0,59,44 %,60 %,.,.,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,2226,11,23,36,4,3,8,14,0,10,0,0,0,0,0,0,3,54,35,20,12,0,4,2,1,4,0,0,0,False,4,0,Rourke,Rachel,北京汽车
0,8,50 %,60 %,100 %,0 %,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1201,13,4,4,3,2,11,22,0,6,0,0,0,1,0,0,0,5,2,1,2,0,5,1,2,1,0,0,0,False,8,0,丁,霞,北京汽车
0,1,0 %,100 %,50 %,50 %,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,998,3,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,5,0,于,鋆炜,天津渤海
0,26,34 %,79 %,68 %,53 %,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,1277,8,14,12,4,2,12,5,0,4,4,39,20,11,0,0,2,21,6,27,5,0,3,3,0,2,0,0,0,False,17,0,仲,慧,上海光明优倍
0,26,43 %,57 %,48 %,14 %,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1073,8,7,19,0,1,9,10,0,7,5,3,6,7,0,0,4,23,15,8,4,0,2,2,1,0,0,0,0,False,1,0,任,凯懿,北京汽车
0,0,.,.,87 %,81 %,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1761,7,0,0,0,0,0,0,0,0,0,25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,倪,非凡,江苏中天钢铁
0,6,67 %,83 %,.,.,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1027,8,3,3,1,2,12,5,0,6,0,0,0,0,0,0,0,4,1,1,0,0,3,0,0,3,0,0,0,False,6,0,刁,琳宇,江苏中天钢铁
