RankingTypeID,PointsTot_ForAllPlayerStats,SpikePerf,SpikePos,RecPos,RecPerf,PointsW_P,Libero,SpikeTot,RecTot,PlayedMatches,PlayedSet,SpikeWin_MatchWin,SpikeWin_MatchLose,BlockWin_MatchWin,BlockWin_MatchLose,ServeWin_MatchWin,ServeWin_MatchLose,RecEffPerc,RecWinPerc,ServeWinMatch,ServeWinSet,BlockWinSet,SpikerEff,SpikerPos,SpikerPerSet,PointsTot,MatchName,PointsPerMatch,PointsPerSet,PlayerSetData,PlayerMatchID,ChampionshipMatchID,ChampionshipID,TeamID,PlayerID,PlayedSets,Points,SideOut,ServeErr,ServeWin,ServeMinus,ServePlus,ServeHP,ServeEx,RecErr,RecWin,RecMinus,RecPlus,RecHP,RecEx,SpikeErr,SpikeWin,SpikeMinus,SpikePlus,SpikeHP,SpikeEx,BlockErr,BlockWin,BlockMinus,BlockPlus,BlockHP,BlockEx,PositionID,Captain,Number,Vote,Surname,Name,Team
0,97,41 %,74 %,50 %,50 %,58,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,66,1895,19,29,68,5,3,35,18,0,9,1,1,0,0,0,0,16,77,15,61,17,0,16,17,0,8,0,0,0,False,19,0,Bell,Katherine,河南银鸽投资
0,96,47 %,75 %,.,.,60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,63,1883,16,39,57,3,3,28,11,0,17,0,0,0,0,0,0,15,86,13,52,18,0,11,7,0,3,0,0,0,False,16,0,Caixeta,Tandara,广东恒大
0,53,44 %,67 %,68 %,45 %,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,2709,13,28,25,3,4,14,13,0,8,2,14,8,7,0,0,6,46,16,24,13,0,8,3,0,8,0,0,0,False,9,0,Crncevic,Aleksandra,天津渤海
0,59,54 %,84 %,100 %,67 %,54,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,2228,16,25,34,1,6,32,6,0,12,0,2,0,1,0,0,1,36,7,20,3,0,16,17,0,25,0,0,0,False,16,0,Elsie,Tetori,北京汽车
0,69,46 %,82 %,.,.,46,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,1890,17,30,39,11,2,19,10,0,12,0,0,0,0,0,0,5,60,11,47,7,0,10,7,0,2,0,0,0,False,10,0,Kelly,Murphy,上海光明优倍
0,56,45 %,79 %,79 %,70 %,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,2229,13,25,31,3,2,23,6,0,10,7,37,4,5,0,0,6,52,7,39,11,0,5,2,0,5,0,0,0,False,19,0,Kingdon,Madison,北京汽车
0,87,56 %,81 %,70 %,43 %,59,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,63,1882,16,44,43,5,7,28,18,0,7,6,51,30,32,0,0,6,75,9,33,11,0,7,5,0,10,0,0,0,False,5,0,Rabadzhieva,Dobriana Ivanova,广东恒大
0,67,38 %,72 %,72 %,45 %,27,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,66,1894,19,25,42,5,5,33,14,0,13,8,45,20,26,0,0,17,58,15,52,10,0,8,4,1,7,0,0,0,False,20,0,Rolfzen,Kadie,河南银鸽投资
0,37,39 %,86 %,.,.,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,2226,10,17,20,6,5,10,4,0,3,0,0,0,0,0,0,5,30,3,36,3,0,1,2,1,0,0,0,0,False,4,0,Rourke,Rachel,北京汽车
0,26,57 %,87 %,.,.,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,69,1201,22,16,10,1,8,23,45,0,8,0,0,0,0,0,0,2,13,0,7,1,0,11,5,0,9,0,0,0,False,8,0,丁,霞,辽宁营口鲅鱼圈
